NDV_values,CRC_values,date,type
0.64599776,0.0,2021-06-08,527
0.634425,0.0,2021-06-08,527
0.59664506,0.0,2021-06-08,527
0.649162,0.0,2021-06-08,527
0.61482054,0.0,2021-06-08,527
0.59347063,0.0,2021-06-08,527
0.61353797,0.0,2021-06-08,527
0.58389264,0.0,2021-06-08,527
0.62145597,0.0,2021-06-08,527
0.6130501,0.0,2021-06-08,527
0.6501845,0.0,2021-06-08,528
0.6581387,0.0,2021-06-08,528
0.6632047,0.0,2021-06-08,528
0.67410713,0.0,2021-06-08,528
0.62929064,0.0,2021-06-08,528
0.6506252,0.0,2021-06-08,528
0.66394055,0.0,2021-06-08,528
0.6611049,0.0,2021-06-08,528
0.64953095,0.0,2021-06-08,528
0.6503817,0.0,2021-06-08,528
0.7464038,0.0,2021-06-08,529
0.7407506,0.0,2021-06-08,529
0.718294,0.0,2021-06-08,529
0.74126434,0.0,2021-06-08,529
0.75146043,0.0,2021-06-08,529
0.7387534,0.0,2021-06-08,529
0.74570817,0.0,2021-06-08,529
0.75415283,0.0,2021-06-08,529
0.7716756,0.0,2021-06-08,529
0.6959728,0.0,2021-06-08,529
0.70683664,0.0,2021-06-08,585
0.6984896,0.0,2021-06-08,585
0.71191597,0.0,2021-06-08,585
0.7514978,0.0,2021-06-08,585
0.745671,0.0,2021-06-08,585
0.7027882,0.0,2021-06-08,585
0.7544784,0.0,2021-06-08,585
0.74419224,0.0,2021-06-08,585
0.7552788,0.0,2021-06-08,585
0.72012144,0.0,2021-06-08,585
0.66330934,0.0,2021-06-08,586
0.7863221,0.0,2021-06-08,586
0.70596594,0.0,2021-06-08,586
0.82362205,0.0,2021-06-08,586
0.7789371,0.0,2021-06-08,586
0.7830859,0.0,2021-06-08,586
0.73876697,0.0,2021-06-08,586
0.68308353,0.0,2021-06-08,586
0.8027127,0.0,2021-06-08,586
0.61024845,0.0,2021-06-08,586
0.80845416,0.0,2021-06-08,587
0.76335174,0.0,2021-06-08,587
0.82039696,0.0,2021-06-08,587
0.8211,0.0,2021-06-08,587
0.81199354,0.0,2021-06-08,587
0.80796444,0.0,2021-06-08,587
0.80783504,0.0,2021-06-08,587
0.82048243,0.0,2021-06-08,587
0.79995805,0.0,2021-06-08,587
0.79866314,0.0,2021-06-08,587
0.73347235,0.0,2021-06-08,588
0.81197935,0.0,2021-06-08,588
0.8154574,0.0,2021-06-08,588
0.7727463,0.0,2021-06-08,588
0.8080788,0.0,2021-06-08,588
0.79720706,0.0,2021-06-08,588
0.82588595,0.0,2021-06-08,588
0.8065523,0.0,2021-06-08,588
0.7585402,0.0,2021-06-08,588
0.77906257,0.0,2021-06-08,588
0.35076046,0.0,2021-06-18,525
0.329539,0.0,2021-06-18,525
0.39493293,0.0,2021-06-18,525
0.22222222,100.0,2021-06-18,525
0.38295496,0.0,2021-06-18,525
0.302168,0.0,2021-06-18,525
0.28051853,100.0,2021-06-18,525
0.44805002,0.0,2021-06-18,525
0.44854587,0.0,2021-06-18,525
0.29780146,100.0,2021-06-18,525
0.2007707,90.285545,2021-06-18,526
0.34619188,0.0,2021-06-18,526
0.44583124,0.0,2021-06-18,526
0.39037433,0.0,2021-06-18,526
0.28500676,100.0,2021-06-18,526
0.0,0.0,2021-06-18,526
0.0,0.0,2021-06-18,526
0.0,0.0,2021-06-18,526
0.0,0.0,2021-06-18,526
0.0,0.0,2021-06-18,526
0.20781893,78.42339,2021-06-18,527
0.22814654,58.671135,2021-06-18,527
0.19257541,59.69897,2021-06-18,527
0.0,0.0,2021-06-18,527
0.0,0.0,2021-06-18,527
0.27966458,69.80212,2021-06-18,527
0.24392748,77.63695,2021-06-18,527
0.22050147,81.34488,2021-06-18,527
0.0,0.0,2021-06-18,527
0.17159308,22.718573,2021-06-18,527
0.0,0.0,2021-06-18,528
0.0,0.0,2021-06-18,528
0.0,0.0,2021-06-18,528
0.24777976,86.321625,2021-06-18,528
0.39895013,0.0,2021-06-18,528
0.0,0.0,2021-06-18,528
0.16300794,70.60937,2021-06-18,528
0.12733446,63.156475,2021-06-18,528
0.0,0.0,2021-06-18,528
0.0,0.0,2021-06-18,528
0.0,0.0,2021-06-18,529
0.0,0.0,2021-06-18,529
0.0,0.0,2021-06-18,529
0.25710675,42.421577,2021-06-18,529
0.0,0.0,2021-06-18,529
0.0,0.0,2021-06-18,529
0.0,0.0,2021-06-18,529
0.26288658,43.53341,2021-06-18,529
0.0,0.0,2021-06-18,529
0.0,0.0,2021-06-18,529
0.24991833,64.47895,2021-06-18,585
0.0,0.0,2021-06-18,585
0.0,0.0,2021-06-18,585
0.0,0.0,2021-06-18,585
0.0,0.0,2021-06-18,585
0.18179248,14.754197,2021-06-18,585
0.24248005,23.134792,2021-06-18,585
0.26219127,2.6368291,2021-06-18,585
0.0,0.0,2021-06-18,585
0.0,0.0,2021-06-18,585
0.0,0.0,2021-06-18,586
0.0,0.0,2021-06-18,586
0.0,0.0,2021-06-18,586
0.29049033,53.978508,2021-06-18,586
0.27308604,72.06941,2021-06-18,586
0.44196233,0.0,2021-06-18,586
0.30248564,0.0,2021-06-18,586
0.0,0.0,2021-06-18,586
0.29052716,67.78675,2021-06-18,586
0.0,0.0,2021-06-18,586
0.4374768,0.0,2021-06-18,587
0.4689984,0.0,2021-06-18,587
0.60048723,0.0,2021-06-18,587
0.6242375,0.0,2021-06-18,587
0.4720358,0.0,2021-06-18,587
0.44687265,0.0,2021-06-18,587
0.49061662,0.0,2021-06-18,587
0.5547786,0.0,2021-06-18,587
0.44208565,0.0,2021-06-18,587
0.5288648,0.0,2021-06-18,587
0.58150655,0.0,2021-06-18,588
0.53529185,0.0,2021-06-18,588
0.58301157,0.0,2021-06-18,588
0.6353769,0.0,2021-06-18,588
0.62051284,0.0,2021-06-18,588
0.63160014,0.0,2021-06-18,588
0.6208737,0.0,2021-06-18,588
0.5885537,0.0,2021-06-18,588
0.49326348,0.0,2021-06-18,588
0.563735,0.0,2021-06-18,588
0.20891365,100.0,2021-06-23,525
0.2048592,100.0,2021-06-23,525
0.1995602,100.0,2021-06-23,525
0.21298406,100.0,2021-06-23,525
0.2061679,100.0,2021-06-23,525
0.2027027,100.0,2021-06-23,525
0.21347032,100.0,2021-06-23,525
0.22897196,100.0,2021-06-23,525
0.20642202,100.0,2021-06-23,525
0.20134604,100.0,2021-06-23,525
0.20893855,100.0,2021-06-23,526
0.22367673,100.0,2021-06-23,526
0.22279793,100.0,2021-06-23,526
0.22635135,100.0,2021-06-23,526
0.20022884,100.0,2021-06-23,526
0.21067575,100.0,2021-06-23,526
0.20160827,100.0,2021-06-23,526
0.20870535,100.0,2021-06-23,526
0.21178432,100.0,2021-06-23,526
0.2094065,100.0,2021-06-23,526
0.20435968,100.0,2021-06-23,527
0.20746432,100.0,2021-06-23,527
0.23123856,100.0,2021-06-23,527
0.24746571,100.0,2021-06-23,527
0.213919,100.0,2021-06-23,527
0.22222222,100.0,2021-06-23,527
0.22690058,100.0,2021-06-23,527
0.22099125,100.0,2021-06-23,527
0.20859243,100.0,2021-06-23,527
0.19075766,100.0,2021-06-23,527
0.18927445,98.810715,2021-06-23,528
0.19874477,95.97131,2021-06-23,528
0.1995731,91.561646,2021-06-23,528
0.21574803,100.0,2021-06-23,528
0.19017763,88.990135,2021-06-23,528
0.18426502,91.12694,2021-06-23,528
0.19091848,94.436966,2021-06-23,528
0.20902741,99.78307,2021-06-23,528
0.1930745,99.47696,2021-06-23,528
0.18842106,91.9221,2021-06-23,528
0.5804623,0.0,2021-06-23,529
0.56054604,0.0,2021-06-23,529
0.54517406,0.0,2021-06-23,529
0.5694871,0.0,2021-06-23,529
0.5720789,0.0,2021-06-23,529
0.5578485,0.0,2021-06-23,529
0.5669014,0.0,2021-06-23,529
0.55400085,0.0,2021-06-23,529
0.56347823,0.0,2021-06-23,529
0.5377894,0.0,2021-06-23,529
0.53995585,0.0,2021-06-23,585
0.5361552,0.0,2021-06-23,585
0.5575532,0.0,2021-06-23,585
0.58389264,0.0,2021-06-23,585
0.5670379,0.0,2021-06-23,585
0.5528688,0.0,2021-06-23,585
0.57802963,0.0,2021-06-23,585
0.5831889,0.0,2021-06-23,585
0.5932877,0.0,2021-06-23,585
0.56252724,0.0,2021-06-23,585
0.24095647,100.0,2021-06-23,586
0.3305136,0.0,2021-06-23,586
0.29349113,100.0,2021-06-23,586
0.66110814,0.0,2021-06-23,586
0.36909622,0.0,2021-06-23,586
0.32101616,0.0,2021-06-23,586
0.35236937,0.0,2021-06-23,586
0.2581818,100.0,2021-06-23,586
0.34347826,0.0,2021-06-23,586
0.22950819,100.0,2021-06-23,586
0.7689959,0.0,2021-06-23,587
0.66381764,0.0,2021-06-23,587
0.77449715,0.0,2021-06-23,587
0.75807375,0.0,2021-06-23,587
0.7664449,0.0,2021-06-23,587
0.7715214,0.0,2021-06-23,587
0.7635925,0.0,2021-06-23,587
0.7551645,0.0,2021-06-23,587
0.7690889,0.0,2021-06-23,587
0.7634169,0.0,2021-06-23,587
0.69860953,0.0,2021-06-23,588
0.7662905,0.0,2021-06-23,588
0.7387229,0.0,2021-06-23,588
0.7557681,0.0,2021-06-23,588
0.73357016,0.0,2021-06-23,588
0.7633376,0.0,2021-06-23,588
0.7410044,0.0,2021-06-23,588
0.7375494,0.0,2021-06-23,588
0.73399013,0.0,2021-06-23,588
0.7625873,0.0,2021-06-23,588
0.16556777,100.0,2021-07-03,525
0.1660727,100.0,2021-07-03,525
0.1796585,100.0,2021-07-03,525
0.18754987,100.0,2021-07-03,525
0.18976709,100.0,2021-07-03,525
0.17018072,100.0,2021-07-03,525
0.17820565,100.0,2021-07-03,525
0.20385098,100.0,2021-07-03,525
0.19325154,100.0,2021-07-03,525
0.18185198,100.0,2021-07-03,525
0.17483597,100.0,2021-07-03,526
0.20084925,100.0,2021-07-03,526
0.1921824,100.0,2021-07-03,526
0.1850362,100.0,2021-07-03,526
0.17006269,100.0,2021-07-03,526
0.17990942,100.0,2021-07-03,526
0.1635071,100.0,2021-07-03,526
0.18961447,100.0,2021-07-03,526
0.183034,100.0,2021-07-03,526
0.15917465,100.0,2021-07-03,526
0.16429107,100.0,2021-07-03,527
0.17063166,100.0,2021-07-03,527
0.18369259,100.0,2021-07-03,527
0.20151015,100.0,2021-07-03,527
0.17746718,100.0,2021-07-03,527
0.17742625,100.0,2021-07-03,527
0.17300299,100.0,2021-07-03,527
0.1835273,100.0,2021-07-03,527
0.17052631,100.0,2021-07-03,527
0.15649867,100.0,2021-07-03,527
0.15960014,100.0,2021-07-03,528
0.1421155,100.0,2021-07-03,528
0.15123168,100.0,2021-07-03,528
0.16206896,100.0,2021-07-03,528
0.14800262,100.0,2021-07-03,528
0.1478153,100.0,2021-07-03,528
0.15261044,100.0,2021-07-03,528
0.15402299,100.0,2021-07-03,528
0.153457,100.0,2021-07-03,528
0.14585319,100.0,2021-07-03,528
0.35768905,0.0,2021-07-03,529
0.35424837,0.0,2021-07-03,529
0.32528043,0.0,2021-07-03,529
0.34333476,0.0,2021-07-03,529
0.33645257,0.0,2021-07-03,529
0.35664335,0.0,2021-07-03,529
0.32185885,0.0,2021-07-03,529
0.29401854,100.0,2021-07-03,529
0.3069728,0.0,2021-07-03,529
0.34245405,0.0,2021-07-03,529
0.36484098,0.0,2021-07-03,585
0.35817623,0.0,2021-07-03,585
0.34889868,0.0,2021-07-03,585
0.38956523,0.0,2021-07-03,585
0.36400178,0.0,2021-07-03,585
0.36423263,0.0,2021-07-03,585
0.37456748,0.0,2021-07-03,585
0.37321195,0.0,2021-07-03,585
0.37616304,0.0,2021-07-03,585
0.35868627,0.0,2021-07-03,585
0.19776876,100.0,2021-07-03,586
0.19982624,100.0,2021-07-03,586
0.19877139,100.0,2021-07-03,586
0.6365796,0.0,2021-07-03,586
0.2141577,100.0,2021-07-03,586
0.20084925,100.0,2021-07-03,586
0.2111588,100.0,2021-07-03,586
0.18465228,100.0,2021-07-03,586
0.21856028,100.0,2021-07-03,586
0.1787666,100.0,2021-07-03,586
0.49015749,0.0,2021-07-03,587
0.3275069,0.0,2021-07-03,587
0.47378737,0.0,2021-07-03,587
0.45718578,0.0,2021-07-03,587
0.4355717,0.0,2021-07-03,587
0.5290007,0.0,2021-07-03,587
0.42831135,0.0,2021-07-03,587
0.4566416,0.0,2021-07-03,587
0.52027357,0.0,2021-07-03,587
0.47950616,0.0,2021-07-03,587
0.5162835,0.0,2021-07-03,588
0.5032878,0.0,2021-07-03,588
0.4248366,0.0,2021-07-03,588
0.49000487,0.0,2021-07-03,588
0.4512195,0.0,2021-07-03,588
0.4654333,0.0,2021-07-03,588
0.4578005,0.0,2021-07-03,588
0.43962848,0.0,2021-07-03,588
0.52527684,0.0,2021-07-03,588
0.50784314,0.0,2021-07-03,588
0.1493418,63.8284,2021-07-08,525
0.14801444,60.275906,2021-07-08,525
0.15349682,62.448376,2021-07-08,525
0.15055315,70.99171,2021-07-08,525
0.16508539,72.704445,2021-07-08,525
0.15331808,61.731327,2021-07-08,525
0.1588694,70.9909,2021-07-08,525
0.18167621,78.55765,2021-07-08,525
0.15392157,75.01972,2021-07-08,525
0.1500228,62.44095,2021-07-08,525
0.15827665,67.324585,2021-07-08,526
0.21666667,86.08429,2021-07-08,526
0.19391261,86.283035,2021-07-08,526
0.17181467,77.85715,2021-07-08,526
0.15998112,72.69184,2021-07-08,526
0.17559524,78.370514,2021-07-08,526
0.14863594,73.58163,2021-07-08,526
0.17050259,69.144135,2021-07-08,526
0.17641553,70.10176,2021-07-08,526
0.1498662,63.386448,2021-07-08,526
0.14107142,64.04881,2021-07-08,527
0.15249267,66.33411,2021-07-08,527
0.17951669,73.80917,2021-07-08,527
0.2,84.161766,2021-07-08,527
0.1543895,73.25293,2021-07-08,527
0.16947368,69.48952,2021-07-08,527
0.18131031,83.758804,2021-07-08,527
0.1636953,81.322136,2021-07-08,527
0.14977308,73.20677,2021-07-08,527
0.13525699,56.635685,2021-07-08,527
0.13823164,58.984592,2021-07-08,528
0.13925049,59.3722,2021-07-08,528
0.13823643,63.26355,2021-07-08,528
0.13771452,64.463974,2021-07-08,528
0.1352657,57.371502,2021-07-08,528
0.13457076,54.93415,2021-07-08,528
0.13739838,59.16238,2021-07-08,528
0.14432177,61.021423,2021-07-08,528
0.14179413,58.631264,2021-07-08,528
0.13937008,57.91139,2021-07-08,528
0.29465508,70.4366,2021-07-08,529
0.28363636,68.32118,2021-07-08,529
0.2505583,67.332924,2021-07-08,529
0.2924317,72.71676,2021-07-08,529
0.2921551,68.38804,2021-07-08,529
0.29466358,68.739784,2021-07-08,529
0.2682927,71.43438,2021-07-08,529
0.26463914,65.02432,2021-07-08,529
0.2587477,68.76761,2021-07-08,529
0.26651686,64.391495,2021-07-08,529
0.27559766,59.630436,2021-07-08,585
0.28389445,63.149002,2021-07-08,585
0.26344085,61.397606,2021-07-08,585
0.29848078,72.35435,2021-07-08,585
0.2804878,68.04197,2021-07-08,585
0.26833633,61.60342,2021-07-08,585
0.2739789,68.10888,2021-07-08,585
0.26862302,67.0788,2021-07-08,585
0.27685186,65.61862,2021-07-08,585
0.24841915,60.21023,2021-07-08,585
0.21818182,74.791725,2021-07-08,586
0.16666667,62.28983,2021-07-08,586
0.19032598,83.36896,2021-07-08,586
0.6946805,0.0,2021-07-08,586
0.18474492,83.64618,2021-07-08,586
0.19150944,84.410095,2021-07-08,586
0.18204002,83.64618,2021-07-08,586
0.18724158,79.86793,2021-07-08,586
0.20282353,95.47787,2021-07-08,586
0.15617716,65.6806,2021-07-08,586
0.64040625,0.0,2021-07-08,587
0.41727838,0.0,2021-07-08,587
0.6947917,0.0,2021-07-08,587
0.63488626,0.0,2021-07-08,587
0.7055527,0.0,2021-07-08,587
0.73995984,0.0,2021-07-08,587
0.7132561,0.0,2021-07-08,587
0.677095,0.0,2021-07-08,587
0.7221374,0.0,2021-07-08,587
0.6478054,0.0,2021-07-08,587
0.6526472,0.0,2021-07-08,588
0.68338144,0.0,2021-07-08,588
0.6236324,0.0,2021-07-08,588
0.67348,0.0,2021-07-08,588
0.6365127,0.0,2021-07-08,588
0.6691489,0.0,2021-07-08,588
0.6453282,0.0,2021-07-08,588
0.61358124,0.0,2021-07-08,588
0.6591996,0.0,2021-07-08,588
0.6702955,0.0,2021-07-08,588
0.14885496,75.0688,2021-07-13,525
0.15799433,74.30099,2021-07-13,525
0.1563981,76.01912,2021-07-13,525
0.1529295,83.14132,2021-07-13,525
0.15826613,83.730064,2021-07-13,525
0.14777619,75.122284,2021-07-13,525
0.15284716,83.72303,2021-07-13,525
0.18332443,86.89249,2021-07-13,525
0.16016015,86.47082,2021-07-13,525
0.14634146,75.79581,2021-07-13,525
0.16461684,78.21568,2021-07-13,526
0.1956067,95.05009,2021-07-13,526
0.17415446,93.94302,2021-07-13,526
0.17177914,87.74097,2021-07-13,526
0.160221,83.35019,2021-07-13,526
0.1688708,86.65452,2021-07-13,526
0.15350662,82.49653,2021-07-13,526
0.16384727,83.665596,2021-07-13,526
0.16802298,83.959946,2021-07-13,526
0.15639375,77.04088,2021-07-13,526
0.14032634,77.89587,2021-07-13,527
0.14847592,72.98008,2021-07-13,527
0.17090479,82.73076,2021-07-13,527
0.19377163,98.12116,2021-07-13,527
0.1473851,84.365234,2021-07-13,527
0.16226415,81.75227,2021-07-13,527
0.15889831,87.491486,2021-07-13,527
0.15925717,90.68358,2021-07-13,527
0.15576822,86.26063,2021-07-13,527
0.13165538,73.77054,2021-07-13,527
0.14349376,72.636986,2021-07-13,528
0.13579212,69.27151,2021-07-13,528
0.14143509,73.840805,2021-07-13,528
0.13675958,78.13082,2021-07-13,528
0.1287463,70.973495,2021-07-13,528
0.13405496,70.011284,2021-07-13,528
0.14421007,71.70739,2021-07-13,528
0.1391341,72.83643,2021-07-13,528
0.13814075,71.28201,2021-07-13,528
0.13752122,69.5675,2021-07-13,528
0.22953737,81.121056,2021-07-13,529
0.21931767,78.38352,2021-07-13,529
0.20536101,79.946304,2021-07-13,529
0.2226087,80.277504,2021-07-13,529
0.2186818,80.497635,2021-07-13,529
0.22407733,81.4507,2021-07-13,529
0.20500648,81.52393,2021-07-13,529
0.20207702,75.79233,2021-07-13,529
0.19505738,75.15587,2021-07-13,529
0.2089232,79.1537,2021-07-13,529
0.20156386,74.93637,2021-07-13,585
0.20154044,72.76243,2021-07-13,585
0.19346517,73.49177,2021-07-13,585
0.19756839,78.41618,2021-07-13,585
0.19641256,78.65266,2021-07-13,585
0.18814433,71.599625,2021-07-13,585
0.19217391,77.34978,2021-07-13,585
0.19706771,78.77145,2021-07-13,585
0.19823788,79.12008,2021-07-13,585
0.19130805,75.597855,2021-07-13,585
0.18125771,85.74257,2021-07-13,586
0.15113471,81.68559,2021-07-13,586
0.17859036,93.08702,2021-07-13,586
0.5578069,0.0,2021-07-13,586
0.17788945,94.77474,2021-07-13,586
0.18365385,99.121925,2021-07-13,586
0.17237903,94.77474,2021-07-13,586
0.17338003,90.23683,2021-07-13,586
0.18558207,100.0,2021-07-13,586
0.16434263,74.25074,2021-07-13,586
0.4191523,0.0,2021-07-13,587
0.30074388,0.0,2021-07-13,587
0.4443288,0.0,2021-07-13,587
0.42634854,0.0,2021-07-13,587
0.452762,0.0,2021-07-13,587
0.47589743,0.0,2021-07-13,587
0.4379292,0.0,2021-07-13,587
0.45570293,0.0,2021-07-13,587
0.47276464,0.0,2021-07-13,587
0.4262295,0.0,2021-07-13,587
0.45935357,0.0,2021-07-13,588
0.45333335,0.0,2021-07-13,588
0.41508466,0.0,2021-07-13,588
0.42686567,0.0,2021-07-13,588
0.4247284,0.0,2021-07-13,588
0.44929007,0.0,2021-07-13,588
0.41748577,0.0,2021-07-13,588
0.40392563,0.0,2021-07-13,588
0.46705997,0.0,2021-07-13,588
0.45179203,0.0,2021-07-13,588
0.16266899,73.70959,2021-07-18,525
0.14878893,69.811516,2021-07-18,525
0.15497835,73.44247,2021-07-18,525
0.16240875,81.356186,2021-07-18,525
0.16783544,83.20908,2021-07-18,525
0.15775636,74.27196,2021-07-18,525
0.16582915,84.70994,2021-07-18,525
0.1910569,89.55337,2021-07-18,525
0.17657992,85.108864,2021-07-18,525
0.15170279,75.91326,2021-07-18,525
0.16357206,79.73517,2021-07-18,526
0.2033983,98.80298,2021-07-18,526
0.18412243,95.15001,2021-07-18,526
0.16928945,91.75024,2021-07-18,526
0.1582397,87.57184,2021-07-18,526
0.1849711,90.95231,2021-07-18,526
0.160037,84.13669,2021-07-18,526
0.18065694,81.441025,2021-07-18,526
0.1736581,82.30246,2021-07-18,526
0.15730338,76.390465,2021-07-18,526
0.16059028,78.218765,2021-07-18,527
0.16199525,77.436066,2021-07-18,527
0.18728717,89.893875,2021-07-18,527
0.21614152,97.885765,2021-07-18,527
0.1641791,85.2943,2021-07-18,527
0.18373813,84.24343,2021-07-18,527
0.19939728,94.63139,2021-07-18,527
0.18541996,95.93021,2021-07-18,527
0.1641791,87.254616,2021-07-18,527
0.1408574,71.59496,2021-07-18,527
0.14781906,71.27281,2021-07-18,528
0.1440877,72.15548,2021-07-18,528
0.14864348,72.96911,2021-07-18,528
0.14227477,79.317566,2021-07-18,528
0.1375931,69.10722,2021-07-18,528
0.14449105,71.61563,2021-07-18,528
0.1492891,74.47952,2021-07-18,528
0.15417147,74.80419,2021-07-18,528
0.14251305,71.584854,2021-07-18,528
0.15384616,69.70558,2021-07-18,528
0.21016692,68.279015,2021-07-18,529
0.1996957,69.026596,2021-07-18,529
0.18562874,67.94057,2021-07-18,529
0.18935362,66.323105,2021-07-18,529
0.19410682,67.31676,2021-07-18,529
0.19544592,68.95556,2021-07-18,529
0.19369715,65.24034,2021-07-18,529
0.19071184,64.243225,2021-07-18,529
0.19382763,65.92585,2021-07-18,529
0.193366,67.27156,2021-07-18,529
0.14170507,0.0,2021-07-18,585
0.1322691,0.0,2021-07-18,585
0.1423445,0.0,2021-07-18,585
0.14134276,0.0,2021-07-18,585
0.14179567,0.0,2021-07-18,585
0.14097181,0.0,2021-07-18,585
0.14878483,0.0,2021-07-18,585
0.14621256,0.0,2021-07-18,585
0.14634146,0.0,2021-07-18,585
0.14439784,0.0,2021-07-18,585
0.22344323,91.52811,2021-07-18,586
0.1746466,79.756294,2021-07-18,586
0.21533613,100.0,2021-07-18,586
0.63822526,0.0,2021-07-18,586
0.20810677,100.0,2021-07-18,586
0.19522673,96.642815,2021-07-18,586
0.19263315,100.0,2021-07-18,586
0.20792079,95.210594,2021-07-18,586
0.21851145,100.0,2021-07-18,586
0.15712988,86.15135,2021-07-18,586
0.30322582,0.0,2021-07-18,587
0.23318158,76.6823,2021-07-18,587
0.37206823,0.0,2021-07-18,587
0.3304904,0.0,2021-07-18,587
0.35418877,0.0,2021-07-18,587
0.37732837,0.0,2021-07-18,587
0.35733476,0.0,2021-07-18,587
0.37724552,0.0,2021-07-18,587
0.37845156,0.0,2021-07-18,587
0.34070563,0.0,2021-07-18,587
0.3662389,0.0,2021-07-18,588
0.3482917,0.0,2021-07-18,588
0.35419926,0.0,2021-07-18,588
0.35816327,0.0,2021-07-18,588
0.3281493,0.0,2021-07-18,588
0.35135135,0.0,2021-07-18,588
0.31337118,0.0,2021-07-18,588
0.3498708,0.0,2021-07-18,588
0.3872426,0.0,2021-07-18,588
0.35400516,0.0,2021-07-18,588
0.13836065,96.44198,2021-08-02,525
0.13614374,91.67329,2021-08-02,525
0.1459695,99.22835,2021-08-02,525
0.13522537,100.0,2021-08-02,525
0.15470494,100.0,2021-08-02,525
0.12643678,98.05911,2021-08-02,525
0.13513513,100.0,2021-08-02,525
0.16908212,100.0,2021-08-02,525
0.16035788,100.0,2021-08-02,525
0.14653324,96.59654,2021-08-02,525
0.14525433,100.0,2021-08-02,526
0.1943041,100.0,2021-08-02,526
0.15884116,100.0,2021-08-02,526
0.1502146,100.0,2021-08-02,526
0.13305736,100.0,2021-08-02,526
0.14613779,100.0,2021-08-02,526
0.12417517,100.0,2021-08-02,526
0.14901048,100.0,2021-08-02,526
0.13732608,100.0,2021-08-02,526
0.13171284,100.0,2021-08-02,526
0.13904236,86.97856,2021-08-02,527
0.15768854,80.93316,2021-08-02,527
0.17198178,98.868645,2021-08-02,527
0.20750552,100.0,2021-08-02,527
0.15672396,88.70237,2021-08-02,527
0.15400624,90.40793,2021-08-02,527
0.16523606,100.0,2021-08-02,527
0.16234498,100.0,2021-08-02,527
0.15653041,91.9188,2021-08-02,527
0.12231559,77.36354,2021-08-02,527
0.11561071,72.64898,2021-08-02,528
0.114914425,80.57619,2021-08-02,528
0.12823336,95.06422,2021-08-02,528
0.13153885,95.68819,2021-08-02,528
0.11960133,85.4236,2021-08-02,528
0.11957672,82.806465,2021-08-02,528
0.12785862,90.98124,2021-08-02,528
0.13809276,93.981636,2021-08-02,528
0.11223203,78.306274,2021-08-02,528
0.1191876,86.22939,2021-08-02,528
0.11468813,9.8194685,2021-08-02,529
0.10606061,11.789452,2021-08-02,529
0.10974359,10.527475,2021-08-02,529
0.09775967,8.615443,2021-08-02,529
0.10579857,9.213426,2021-08-02,529
0.107995845,9.715893,2021-08-02,529
0.104177155,10.587084,2021-08-02,529
0.10143493,9.4514675,2021-08-02,529
0.110082306,6.6988525,2021-08-02,529
0.104598284,12.343297,2021-08-02,529
0.107628,10.99273,2021-08-02,585
0.105894625,10.608364,2021-08-02,585
0.10478237,8.828621,2021-08-02,585
0.10534675,10.147128,2021-08-02,585
0.11416026,12.268493,2021-08-02,585
0.10665259,9.377924,2021-08-02,585
0.10969116,11.144512,2021-08-02,585
0.11240721,10.886747,2021-08-02,585
0.11377245,10.955881,2021-08-02,585
0.10706638,11.859102,2021-08-02,585
0.19189511,98.9365,2021-08-02,586
0.1827957,82.216286,2021-08-02,586
0.18552037,100.0,2021-08-02,586
0.5298897,0.0,2021-08-02,586
0.18990006,99.46218,2021-08-02,586
0.19161983,97.29124,2021-08-02,586
0.16818914,99.46218,2021-08-02,586
0.17985612,100.0,2021-08-02,586
0.2099792,100.0,2021-08-02,586
0.14783427,92.07338,2021-08-02,586
0.15274261,76.84655,2021-08-02,587
0.14873554,83.727356,2021-08-02,587
0.20695971,92.34344,2021-08-02,587
0.18194509,82.028824,2021-08-02,587
0.20016576,90.42066,2021-08-02,587
0.18696398,87.05048,2021-08-02,587
0.21073402,90.42066,2021-08-02,587
0.1996435,92.3341,2021-08-02,587
0.19152616,90.575645,2021-08-02,587
0.16564994,86.04808,2021-08-02,587
0.23323615,85.01072,2021-08-02,588
0.18174787,88.80618,2021-08-02,588
0.18688804,90.20944,2021-08-02,588
0.19713262,80.458786,2021-08-02,588
0.18484145,76.20383,2021-08-02,588
0.18781726,90.85738,2021-08-02,588
0.15677321,77.36691,2021-08-02,588
0.19418961,81.41782,2021-08-02,588
0.2108183,93.32322,2021-08-02,588
0.17893043,91.155846,2021-08-02,588
0.1573604,76.529945,2021-08-07,525
0.15853658,70.27311,2021-08-07,525
0.154513,73.41519,2021-08-07,525
0.16858639,84.96821,2021-08-07,525
0.1636759,82.46283,2021-08-07,525
0.16445352,72.930145,2021-08-07,525
0.15012987,87.30644,2021-08-07,525
0.18104906,92.122025,2021-08-07,525
0.17702845,86.24132,2021-08-07,525
0.15209702,74.74578,2021-08-07,525
0.16012084,78.57692,2021-08-07,526
0.18781163,93.79697,2021-08-07,526
0.17855228,95.773026,2021-08-07,526
0.16594361,94.13835,2021-08-07,526
0.1683701,86.27308,2021-08-07,526
0.16873315,90.916695,2021-08-07,526
0.15673982,86.212166,2021-08-07,526
0.17901234,80.30456,2021-08-07,526
0.17085685,83.34534,2021-08-07,526
0.15685305,78.23766,2021-08-07,526
0.1437186,82.70304,2021-08-07,527
0.15889831,75.90795,2021-08-07,527
0.18057285,95.45462,2021-08-07,527
